publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2015p955985,,2015-12-20T17:09:09.710Z,2015-12-20T17:10:49.536Z,171.60482229999999504,-43.53278802999999897,1.55622340400000003,6.64062500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.02673702877000000,119.89755599999999447,0.38058681210000000,0.00000000000000000
2015p954759,earthquake,2015-12-20T06:15:30.712Z,2016-01-06T03:54:58.169Z,175.27609250000000429,-42.79623031999999938,2.44006390099999981,33.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,21,10,1.22632050499999989,223.26458170000000791,0.84065269419999999,0.00000000000000000
2015p952167,earthquake,2015-12-19T07:14:54.635Z,2016-01-06T03:19:14.057Z,172.77062989999998877,-42.38644028000000219,2.50656698299999992,40.56319046000000128,M,,LOCSAT,confirmed,manual,iasp91,28,17,6,0.14371623100000000,68.31646729000000562,0.76333721649999997,0.00000000000000000
2015p950726,,2015-12-18T18:27:00.301Z,2015-12-18T18:28:29.417Z,172.02359319999999343,-43.60652883000000202,1.70438819799999997,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.14780307490000000,56.35157817000000335,0.55839424950000005,0.00000000000000000
2015p950602,,2015-12-18T17:21:11.416Z,2015-12-18T17:23:36.194Z,173.08316790000000651,-43.16851628999999946,2.18408101300000013,12.96875000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.20410710379999999,147.84658590000000800,0.58757264249999996,0.00000000000000000
2015p950448,,2015-12-18T15:59:05.109Z,2015-12-18T16:01:22.406Z,172.18413350000000150,-43.58271665000000183,2.27649941800000022,10.39062500000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,11,0.14753519809999999,73.09714789999999596,0.48333492569999997,0.00000000000000000
2015p950334,,2015-12-18T14:57:58.230Z,2015-12-18T15:00:01.679Z,172.37968319999998812,-43.55823688000000260,2.07609338299999990,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.24094886679999999,90.00796678000000384,0.44559087629999999,0.00000000000000000
2015p949996,earthquake,2015-12-18T11:57:49.067Z,2016-01-06T02:33:21.638Z,173.04466819999998961,-43.02386128999999926,2.59693720099999981,35.46875000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,30,19,8,0.25539978440000000,148.12086479999999256,0.60919858309999997,0.00000000000000000
2015p948550,earthquake,2015-12-17T23:07:57.147Z,2016-01-06T01:19:52.731Z,172.37663269999998761,-43.65954589999999769,2.82003661200000000,8.76720047000000058,M,,LOCSAT,confirmed,manual,iasp91,19,15,11,0.18474623560000000,114.33986659999999347,0.44681010729999998,0.00000000000000000
2015p945706,earthquake,2015-12-16T21:52:18.227Z,2016-01-05T04:14:03.614Z,172.39138449999998670,-43.59864352999999682,2.41844933899999992,10.85937500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,18,12,7,0.21958393290000000,102.92799949999999853,0.61196644619999996,0.00000000000000000
2015p945634,,2015-12-16T21:14:08.643Z,2015-12-16T21:15:39.262Z,172.37578619999999319,-43.54476799999999770,1.93607691599999998,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.24857137679999999,88.71813229999999351,0.44201964059999999,0.00000000000000000
2015p943901,,2015-12-16T05:50:28.983Z,2015-12-16T05:52:19.718Z,172.77956649999998717,-43.49284766000000246,1.89609173199999992,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.23297218670000000,111.18724290000000110,0.40451351219999998,0.00000000000000000
2015p943884,,2015-12-16T05:41:40.482Z,2015-12-16T05:43:08.605Z,172.78817920000000186,-43.49810169999999943,1.91458602499999997,10.39062500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.23068408260000001,111.79690379999999550,0.36365372489999997,0.00000000000000000
2015p943226,earthquake,2015-12-15T23:50:54.073Z,2016-01-05T02:26:39.222Z,170.75742199999999116,-43.65898002000000133,2.75277902199999991,6.17187500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,18,17,9,0.22334288390000001,72.16260846000000129,0.46340164090000002,0.00000000000000000
2015p942856,,2015-12-15T20:33:49.094Z,2015-12-15T20:36:00.666Z,172.15801709999999503,-43.58614672000000212,2.05000130499999988,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.14140121999999999,67.00707230999999808,0.49463855220000003,0.00000000000000000
2015p939777,earthquake,2015-12-14T17:13:16.350Z,2015-12-16T03:00:48.108Z,172.60255159999999819,-43.59339225000000084,2.09189443800000019,5.11718750000000000,M,,NonLinLoc,confirmed,manual,nz3drx,16,12,3,0.03657931451000000,84.80170963999999856,0.59797876439999997,0.00000000000000000
2015p939445,earthquake,2015-12-14T14:16:10.630Z,2015-12-30T10:18:26.757Z,174.00653360000001157,-42.68112252000000240,3.52342735200000012,43.90625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,38,25,38,0.43265560409999998,168.87158279999999877,0.81683152390000002,0.00000000000000000
2015p939298,,2015-12-14T12:58:01.751Z,2015-12-14T13:00:27.156Z,172.64718540000001212,-43.61094201000000226,2.00267044299999997,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.09688608126000001,86.76722096000000306,0.60584957039999998,0.00000000000000000
2015p936652,,2015-12-13T13:28:30.646Z,2015-12-13T13:30:43.740Z,173.07171289999999431,-43.16151090000000323,2.29979672400000013,13.90625000000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.19589994129999999,156.04039979999998877,0.58180076380000001,0.00000000000000000
2015p934749,earthquake,2015-12-12T20:34:20.290Z,2016-01-04T22:54:47.701Z,172.76063540000001240,-42.18254088999999851,2.66019936000000001,34.51705550999999872,M,,LOCSAT,confirmed,manual,iasp91,13,7,3,0.43338352440000000,90.19615172999999686,0.33191035850000000,0.00000000000000000
2015p933939,earthquake,2015-12-12T13:23:00.530Z,2016-01-04T22:12:37.394Z,171.47847100000001319,-43.54421509000000157,3.38703577199999994,15.07812500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,34,27,13,0.06588309790999999,46.62633784999999875,0.53977953339999996,0.00000000000000000
2015p932352,earthquake,2015-12-11T23:17:15.424Z,2015-12-22T22:58:28.531Z,174.05964660000000777,-42.72925948999999690,4.31346413400000017,26.01298140999999831,M,,LOCSAT,confirmed,manual,iasp91,45,34,24,0.41197636720000003,173.02470779999998740,0.78855183600000001,0.00000000000000000
2015p929483,earthquake,2015-12-10T21:48:49.093Z,2015-12-22T01:02:31.702Z,172.90195779999999104,-42.42632007000000272,2.68218540699999997,12.26562500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,28,22,12,0.11186326050000001,80.99302269000000365,0.51709220280000001,0.00000000000000000
2015p928380,earthquake,2015-12-10T12:01:04.693Z,2015-12-15T01:22:20.058Z,172.72129190000001131,-43.51664307000000065,2.65122931299999998,5.82031250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,38,31,9,0.08440832795000000,101.48150400000000104,0.53026115060000001,0.00000000000000000
2015p928362,earthquake,2015-12-10T11:51:37.614Z,2015-12-15T01:18:36.119Z,172.72526709999999639,-43.51216554999999886,3.34803911500000018,6.40625000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,28,20,8,0.08222224281000000,102.43824170000000606,0.41246534550000002,0.00000000000000000
2015p925006,earthquake,2015-12-09T06:03:34.424Z,2015-12-14T03:42:03.545Z,173.09281920000000810,-42.11192322000000132,3.47584489200000002,31.17804526999999837,M,,LOCSAT,confirmed,manual,iasp91,31,19,13,0.37620067600000001,58.90723418999999694,0.45941716100000002,0.00000000000000000
2015p923192,,2015-12-08T13:57:07.510Z,2015-12-08T13:59:19.521Z,173.79042160000000194,-42.49966974000000164,1.92912869600000003,34.06250000000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.20285271190000001,181.08998159999998734,0.44037262789999998,0.00000000000000000
2015p923183,earthquake,2015-12-08T13:52:08.602Z,2015-12-08T19:28:00.133Z,172.65429689999999141,-43.59871291999999698,2.04824566299999988,3.71882557900000021,M,,LOCSAT,confirmed,manual,iasp91,19,12,5,0.10733284799999999,89.19276428000000578,0.32686488740000003,0.00000000000000000
2015p922035,,2015-12-08T03:40:22.714Z,2015-12-08T03:41:43.745Z,172.15282920000001354,-43.59685310999999786,2.24837018199999994,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.13046315270000000,95.37621715999999594,0.25838712609999998,0.00000000000000000
2015p920867,,2015-12-07T17:18:04.485Z,2015-12-07T17:19:30.730Z,172.16707360000000904,-43.46951324999999855,2.02592890400000014,8.28125000000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.17233988870000000,62.28277230999999858,0.55717709800000004,0.00000000000000000
2015p917775,,2015-12-06T13:50:59.868Z,2015-12-06T13:52:32.926Z,172.20288229999999885,-43.31106534999999980,2.27327639499999989,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,2,0.12069537340000000,118.59845160000000419,0.54642431800000002,0.00000000000000000
2015p916718,,2015-12-06T04:27:45.467Z,2015-12-06T04:29:46.796Z,172.62886910000000285,-43.58871640000000269,1.86231023599999990,8.98437500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,2,0.12042025269999999,87.95129163999999378,1.24163831099999999,0.00000000000000000
2015p916477,,2015-12-06T02:19:25.050Z,2015-12-06T02:20:52.384Z,171.98146059999999125,-43.20786169000000143,2.38885610399999981,10.85937500000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,3,0.12545494339999999,87.77943009000000529,0.48875909690000002,0.00000000000000000
2015p915347,,2015-12-05T16:17:00.568Z,2015-12-05T16:19:09.630Z,172.75643189999999549,-43.60570751000000200,1.80412299400000009,6.64062500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.12583614239999999,100.57511639999999886,0.59908311089999999,0.00000000000000000
2015p915094,earthquake,2015-12-05T14:02:08.317Z,2015-12-05T19:49:15.955Z,172.80886839999999438,-43.47874069000000219,2.30888171199999981,5.16857480999999996,M,,LOCSAT,confirmed,manual,iasp91,17,13,3,0.09804502129999999,125.42343520000000012,0.41545477739999997,0.00000000000000000
2015p912389,,2015-12-04T14:00:57.955Z,2015-12-04T14:02:52.779Z,173.07932360000000926,-42.41227574999999916,2.65046919999999986,52.81250000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,4,0.33931429320000001,92.76857628999999861,0.46164043789999998,0.00000000000000000
2015p909827,,2015-12-03T15:16:19.395Z,2015-12-03T15:19:24.122Z,172.56924630000000320,-42.57609787999999895,2.79304383400000011,14.84375000000000000,M,,NonLinLoc,,automatic,nz3drx,34,34,13,0.30058184919999997,65.44804317999999910,1.00408167499999990,0.00000000000000000
2015p908115,earthquake,2015-12-03T00:03:51.735Z,2015-12-09T03:25:12.016Z,172.36047179999999912,-43.66288188000000048,1.69320676500000000,9.45312500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,17,12,3,0.11762011230000000,115.41153819999999541,0.50393551309999995,0.00000000000000000
2015p905343,,2015-12-01T23:27:03.997Z,2015-12-01T23:28:41.980Z,172.30580059999999776,-42.97504998000000143,1.77502867600000003,10.85937500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.19362062180000000,128.33380719999999542,0.49056666950000000,0.00000000000000000
2015p905202,,2015-12-01T22:11:44.259Z,2015-12-01T22:13:29.987Z,172.57416219999998930,-43.62722646000000282,2.19543883799999984,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.09925079007000000,79.54555311999999390,0.30346508020000001,0.00000000000000000
2015p903688,,2015-12-01T08:45:25.664Z,2015-12-01T08:47:21.780Z,172.17921469999998862,-43.54082960000000213,1.71252510500000010,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.18810861810000001,66.08578749999999502,0.28410574869999999,0.00000000000000000
2015p902148,earthquake,2015-11-30T19:04:27.242Z,2015-12-07T04:50:23.789Z,172.12576630000000932,-43.45246905999999854,3.02594706999999996,7.10937500000000000,M,,NonLinLoc,confirmed,manual,nz3drx,26,24,12,0.14233530699999999,57.74559890999999823,0.45142278590000001,0.00000000000000000
2015p900281,,2015-11-30T02:29:56.635Z,2015-11-30T02:31:44.450Z,172.80950720000001297,-43.43110086000000081,2.24048253899999983,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.27979772170000000,120.26992459999999596,0.67805621790000004,0.00000000000000000
2015p898174,,2015-11-29T07:47:27.775Z,2015-11-29T07:48:56.975Z,172.29060630000000742,-43.59243142999999776,1.89169625599999991,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.17239376290000000,96.42814805999999805,0.45234189889999998,0.00000000000000000
2015p897026,,2015-11-28T21:35:26.797Z,2015-11-28T21:37:34.142Z,171.86461310000001390,-42.97403331999999665,2.25354494200000000,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,3,0.35179729830000001,59.35993094999999897,0.58346984530000001,0.00000000000000000
2015p896618,,2015-11-28T17:58:15.376Z,2015-11-28T18:00:32.280Z,173.23626110000000722,-42.29499423000000036,2.36929116800000017,20.46875000000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,7,0.25381123849999998,69.10748291000000165,0.56599569149999995,0.00000000000000000
2015p887829,,2015-11-25T11:55:36.029Z,2015-11-25T11:58:00.747Z,172.14682450000000813,-43.50984727000000163,1.92406854700000007,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.20097159360000000,69.19030573000000572,0.60079104470000000,0.00000000000000000
2015p885962,earthquake,2015-11-24T19:20:31.860Z,2015-11-24T21:16:18.093Z,172.77391049999999950,-43.45901488999999884,2.59594247400000011,8.12016773200000053,M,,LOCSAT,confirmed,manual,iasp91,17,17,9,0.26195719839999998,113.36266329999999414,0.49785607820000000,0.00000000000000000
2015p885942,earthquake,2015-11-24T19:09:53.055Z,2015-12-01T02:54:39.205Z,172.69570100000001389,-43.48168878999999976,3.48509638599999994,6.75781250000000000,M,,NonLinLoc,confirmed,manual,nz3drx,25,23,9,0.04490416524000000,106.83533710000000383,0.38076627930000001,0.00000000000000000
2015p885062,earthquake,2015-11-24T11:21:04.623Z,2015-11-24T21:17:48.355Z,172.76995850000000132,-43.52680587999999773,2.09910146100000006,8.31173324599999930,M,,LOCSAT,confirmed,manual,iasp91,17,17,6,0.19808898870000000,105.93385700000000327,0.37316002619999999,0.00000000000000000
2015p883921,,2015-11-24T01:13:25.812Z,2015-11-24T01:15:30.566Z,173.80629920000001221,-42.15973550999999730,2.23793947199999987,41.56250000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.32486303399999999,194.39217429999999354,0.45881530539999998,0.00000000000000000
2015p883748,,2015-11-23T23:41:27.329Z,2015-11-23T23:42:56.869Z,171.88087010000000987,-43.23754240000000237,2.03821610799999986,11.09375000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.14538417940000001,96.42734579000000394,0.67860824320000002,0.00000000000000000
2015p882781,,2015-11-23T15:05:51.256Z,2015-11-23T16:18:45.262Z,173.31774740000000179,-42.02699084999999712,2.72597214399999999,21.40625000000000000,M,,NonLinLoc,,automatic,nz3drx,38,38,14,0.40395253489999999,84.85369319999999504,1.30378609199999995,0.00000000000000000
2015p880391,earthquake,2015-11-22T17:52:49.496Z,2015-11-30T04:26:58.684Z,173.63178719999999089,-42.16132207999999792,2.69541433300000000,41.56250000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,41,27,16,0.26417490500000002,131.06790359999999396,0.64810099639999996,0.00000000000000000
2015p879871,,2015-11-22T13:15:34.217Z,2015-11-22T13:17:34.051Z,171.78884990000000244,-42.99105798000000078,2.42653238400000015,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.37031689740000001,103.34242340000000127,0.48253710480000001,0.00000000000000000
2015p879477,earthquake,2015-11-22T09:45:50.981Z,2015-11-30T03:50:34.799Z,172.18840030000001207,-43.49401854999999983,2.15119983800000014,3.29295778299999986,M,,LOCSAT,confirmed,manual,iasp91,20,16,6,0.17355737090000001,80.06454085999999393,0.52720288829999995,0.00000000000000000
2015p878906,,2015-11-22T04:41:35.274Z,2015-11-22T04:43:43.903Z,172.77845439999998689,-43.48113012999999683,2.08489127700000010,8.51562500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.24350765850000000,100.86438459999999395,0.83001527399999997,0.00000000000000000
2015p878346,,2015-11-21T23:42:55.906Z,2015-11-21T23:44:47.554Z,172.32727479999999787,-43.53169576999999890,1.68334571900000007,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,1,0.23674816080000000,85.54699374999999861,0.63268791390000001,0.00000000000000000
2015p876630,,2015-11-21T08:28:53.577Z,2015-11-21T08:31:20.937Z,172.73343460000000960,-43.59169674999999700,2.42070378000000019,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.12924685969999999,92.39580938000000288,0.55151978650000000,0.00000000000000000
2015p875908,,2015-11-21T02:04:12.999Z,2015-11-21T02:06:10.352Z,173.72436160000000882,-42.44268816999999672,1.99249971499999989,19.53125000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.13917374850000000,191.31034690000001319,0.68524614910000003,0.00000000000000000
2015p874930,earthquake,2015-11-20T17:22:50.266Z,2015-11-21T08:25:41.913Z,172.86740109999999504,-42.28399276999999756,2.70279584099999992,3.62990164800000015,M,,LOCSAT,confirmed,manual,iasp91,19,12,7,0.51500558850000000,64.74071503000000405,0.95756273719999996,0.00000000000000000
2015p873569,,2015-11-20T05:17:40.850Z,2015-11-20T08:35:27.585Z,173.03986190000000533,-42.23920258999999788,2.44510171800000009,22.34375000000000000,M,,NonLinLoc,,automatic,nz3drx,21,21,7,0.40855957920000002,63.82952996000000212,0.58475196819999997,0.00000000000000000
2015p870765,,2015-11-19T04:23:59.820Z,2015-11-19T07:00:52.849Z,172.73792610000000991,-42.18366235999999958,2.31886649299999981,19.53125000000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.43713319130000000,70.67717992999999410,0.48785504369999999,0.00000000000000000
2015p868153,earthquake,2015-11-18T05:12:06.921Z,2015-11-18T17:41:17.104Z,173.79330440000001090,-42.47636414000000116,2.74007961999999994,12.61067485999999960,M,,LOCSAT,confirmed,manual,iasp91,18,10,4,0.19768428800000001,196.94154599999998823,0.92398612840000005,0.00000000000000000
2015p867869,,2015-11-18T02:40:47.598Z,2015-11-18T02:42:46.902Z,172.00929970000001390,-43.19446542000000022,2.34854740500000014,16.71875000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.13330957150000000,112.90623879999999701,0.31461668780000002,0.00000000000000000
2015p866533,,2015-11-17T14:49:16.008Z,2015-11-17T14:51:37.714Z,173.62760240000000067,-42.38314244000000031,2.38174719700000015,60.78125000000000000,M,,NonLinLoc,,automatic,nz3drx,30,30,9,0.07340346063000000,140.99023370000000455,0.37959963270000002,0.00000000000000000
2015p863284,,2015-11-16T09:58:04.401Z,2015-11-16T09:59:52.524Z,172.12571370000000570,-43.43576843000000309,1.57108782399999991,9.45312500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.12761063219999999,104.26872910000000161,0.38163340159999998,0.00000000000000000
2015p863219,,2015-11-16T09:23:22.084Z,2015-11-16T09:25:40.184Z,172.92047959999999307,-42.09884356999999966,2.09072786800000010,53.28125000000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.33478785030000002,62.96439886999999658,0.45607869070000001,0.00000000000000000
2015p862070,,2015-11-15T23:11:04.629Z,2015-11-15T23:13:05.504Z,171.10943280000000755,-44.13514205999999973,1.83677495200000007,5.23437500000000000,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.19325646850000000,156.30086180000000695,1.05133362200000002,0.00000000000000000
2015p861239,,2015-11-15T15:48:22.148Z,2015-11-15T15:51:28.428Z,172.34293880000001309,-43.60227191999999974,1.95948050100000004,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.19179528809999999,96.16023753000000340,0.59341249439999999,0.00000000000000000
2015p860931,,2015-11-15T13:04:11.576Z,2015-11-15T13:06:14.302Z,172.18785130000000549,-43.56278427000000164,1.74646980899999993,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.16755827070000001,70.76674660000000472,0.49886945170000002,0.00000000000000000
2015p860337,earthquake,2015-11-15T07:47:59.868Z,2015-11-24T05:03:34.793Z,173.17045590000000743,-42.20833205999999649,2.69225469600000000,12.00000000000000000,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,20,6,0.34318584200000002,74.45282364000000541,0.87445217580000001,0.00000000000000000
2015p859503,earthquake,2015-11-15T00:23:15.940Z,2015-11-15T00:55:19.418Z,172.73632810000000859,-43.48683928999999893,2.12278433999999994,4.74426603299999972,M,,LOCSAT,confirmed,manual,iasp91,19,13,4,0.22722582520000001,112.41313929999999743,0.51643845140000000,0.00000000000000000
2015p856549,,2015-11-13T22:09:41.577Z,2015-11-13T22:12:51.550Z,173.17074289999999337,-42.08945832999999936,2.59326117800000011,50.46875000000000000,M,,NonLinLoc,,automatic,nz3drx,27,27,13,0.38048552870000002,84.72748015999999893,0.48325979390000001,0.00000000000000000
2015p855362,,2015-11-13T11:37:07.607Z,2015-11-13T11:39:35.327Z,172.83942010000001233,-42.39028202000000078,2.25477117799999993,21.40625000000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,2,0.51706377309999996,81.33481733000000702,0.59163058339999997,0.00000000000000000
2015p852926,earthquake,2015-11-12T13:59:08.089Z,2015-11-18T21:25:26.377Z,172.92135730000001104,-42.38598603999999881,3.06086867100000015,45.78125000000000000,M,,NonLinLoc,confirmed,manual,nz3drx,20,12,1,0.15428415170000001,94.50079895999999735,0.58374537069999999,0.00000000000000000
2015p847912,,2015-11-10T17:27:53.071Z,2015-11-10T17:29:39.053Z,172.36035469999998782,-43.64618124999999793,2.29839615900000016,9.45312500000000000,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.17802685360000001,101.04485429999999724,0.49271962860000001,0.00000000000000000
2015p847332,,2015-11-10T12:18:30.988Z,2015-11-10T12:52:37.441Z,172.36620519999999601,-43.66638456999999818,1.78544610900000000,9.45312500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.17390748119999999,103.54771069999999611,0.51982118590000004,0.00000000000000000
2015p847318,earthquake,2015-11-10T12:11:02.308Z,2015-11-17T04:21:58.691Z,172.36924740000000611,-43.63861465000000095,3.44041020899999994,4.28879737900000002,M,,LOCSAT,confirmed,manual,iasp91,30,23,10,0.04658031464000000,110.48485569999999711,0.46921750670000001,0.00000000000000000
2015p847032,,2015-11-10T09:39:05.008Z,2015-11-10T09:41:08.824Z,172.78706529999999475,-43.48638416000000007,2.02135991900000000,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.24104255950000000,112.82416550000000655,0.62430163169999997,0.00000000000000000
2015p846800,,2015-11-10T07:35:33.927Z,2015-11-10T07:38:18.207Z,173.06756060000000730,-43.44515067999999758,2.15328314500000007,34.53125000000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,5,0.27805296709999999,140.73798229999999876,0.65785253060000004,0.00000000000000000
2015p845275,,2015-11-09T18:02:47.454Z,2015-11-09T18:05:00.026Z,173.85920129999999517,-42.45995022000000318,2.04148511399999988,22.34375000000000000,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.23996065459999999,155.22395990000001120,0.95457405959999997,0.00000000000000000
2015p845103,,2015-11-09T16:30:56.434Z,2015-11-09T16:33:02.987Z,172.06971960000001332,-42.98996019999999874,2.49021496999999981,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,20,20,5,0.25265922180000000,74.86103445000000534,0.89142460940000001,0.00000000000000000
2015p844933,,2015-11-09T15:00:17.920Z,2015-11-09T15:02:15.060Z,173.65248869999999215,-42.07014596999999867,2.07366646399999999,20.46875000000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.35642078890000001,143.52330010000000016,0.33589560289999998,0.00000000000000000
2015p844927,,2015-11-09T14:57:25.125Z,2015-11-09T14:59:42.330Z,173.62668830000001208,-42.07606759000000096,1.98264571200000006,24.21875000000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.34645022399999997,136.12586200000001213,0.93239850179999995,0.00000000000000000
2015p844503,,2015-11-09T11:11:26.369Z,2015-11-09T11:12:59.081Z,172.42231300000000260,-43.60369923999999742,1.89432167899999992,10.15625000000000000,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.19772090200000000,93.59899819999999693,0.44313418789999998,0.00000000000000000
2015p844461,,2015-11-09T10:49:06.319Z,2015-11-09T10:50:21.224Z,172.13157430000001114,-43.48937301000000133,1.88734655400000007,10.39062500000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.17770624879999999,115.23415699999999617,0.59923220629999996,0.00000000000000000
2015p843598,,2015-11-09T03:09:29.645Z,2015-11-09T03:11:48.341Z,172.01260289999999031,-43.19372521999999748,2.21487357200000012,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.13365859040000000,85.22364002999999855,0.61928549410000000,0.00000000000000000
2015p843461,,2015-11-09T01:56:06.316Z,2015-11-09T01:58:28.271Z,173.76248599999999556,-42.43878884000000085,1.99888031099999997,19.06250000000000000,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.16632338710000000,184.07451159999999390,0.63762557980000001,0.00000000000000000
2015p842153,,2015-11-08T14:19:22.029Z,2015-11-08T14:20:58.841Z,172.42758929999999395,-43.60969347999999712,2.28670923200000020,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.19130954459999999,94.12431112999999527,0.52350414359999997,0.00000000000000000
2015p841471,,2015-11-08T08:15:57.753Z,2015-11-08T08:18:31.313Z,173.06273799999999596,-43.28811057000000062,2.35036543100000017,29.84375000000000000,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.32019103950000000,145.56777360000000954,0.37273849990000002,0.00000000000000000
2015p841224,,2015-11-08T06:04:17.313Z,2015-11-08T06:06:56.039Z,172.84238160000001017,-43.44289100999999675,2.11551268799999992,10.85937500000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.29748365929999998,123.31623790000000440,0.57386273369999996,0.00000000000000000
2015p840441,earthquake,2015-11-07T23:07:00.107Z,2015-11-08T18:58:53.922Z,172.67687989999998877,-42.46960830999999814,2.49242685300000000,6.44176626199999980,M,,LOCSAT,confirmed,manual,iasp91,15,11,1,0.43241789940000003,138.59666630000000964,0.58126226550000004,0.00000000000000000
2015p839174,,2015-11-07T11:52:10.708Z,2015-11-07T11:54:30.473Z,172.77757520000000113,-43.48611322000000001,2.25897399599999993,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.23864713509999999,111.59307599999999638,0.61528397520000000,0.00000000000000000
2015p835835,,2015-11-06T06:13:09.319Z,2015-11-06T06:14:47.408Z,171.85446780000000899,-43.55828445000000215,2.14217891099999980,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.26637844690000001,80.47150723999999400,0.50505642650000004,0.00000000000000000
2015p834624,,2015-11-05T19:27:42.879Z,2015-11-05T19:30:19.061Z,172.37992840000001138,-43.59163815000000142,2.47384363500000015,9.92187500000000000,M,,NonLinLoc,,automatic,nz3drx,22,22,11,0.21918578129999999,93.74204994999999485,0.63551186859999997,0.00000000000000000
